disease_name,disease_id,ontology_prefix,display_group,relation,evidence_score,evidence_count,number_of_pmids,number_of_snps,disease_specificity_index,disease_pleiotropy_index,year_initial,year_final,direct_sources
chromosome 21 disorder,MONDO_0700124,MONDO,disease / other candidate,ASSOCIATED_WITH,0.006652437384324633,1,,,,,,,"[""OPEN_TARGETS""]"
dermatomyositis,EFO_0000398,EFO,disease / other candidate,ASSOCIATED_WITH,0.006515530144614871,8,,,,,,,"[""OPEN_TARGETS""]"
memory impairment,EFO_0001072,EFO,disease / other candidate,ASSOCIATED_WITH,0.006319597622223554,7,,,,,,,"[""OPEN_TARGETS""]"
lattice corneal dystrophy,MONDO_0004686,MONDO,disease / other candidate,ASSOCIATED_WITH,0.006282857529639931,2,,,,,,,"[""OPEN_TARGETS""]"
lattice corneal dystrophy type I,MONDO_0007380,MONDO,disease / other candidate,ASSOCIATED_WITH,0.006282857529639931,2,,,,,,,"[""OPEN_TARGETS""]"
polymyositis,EFO_0003063,EFO,disease / other candidate,ASSOCIATED_WITH,0.0061504920251340255,9,,,,,,,"[""OPEN_TARGETS""]"
MALT lymphoma,EFO_0000191,EFO,disease / other candidate,ASSOCIATED_WITH,0.006093036893130141,3,,,,,,,"[""OPEN_TARGETS""]"
childhood-onset epilepsy syndrome,MONDO_0020072,MONDO,disease / other candidate,ASSOCIATED_WITH,0.006067269281073855,4,,,,,,,"[""OPEN_TARGETS""]"
adolescent-onset epilepsy syndrome,MONDO_0020073,MONDO,disease / other candidate,ASSOCIATED_WITH,0.006067269281073855,4,,,,,,,"[""OPEN_TARGETS""]"
partial epilepsy,EFO_0004263,EFO,disease / other candidate,ASSOCIATED_WITH,0.0059851404244772545,4,,,,,,,"[""OPEN_TARGETS""]"
Cutaneous T-cell lymphoma,EFO_0002913,EFO,disease / other candidate,ASSOCIATED_WITH,0.00593134602340648,5,,,,,,,"[""OPEN_TARGETS""]"
primary cutaneous lymphoma,MONDO_0018898,MONDO,disease / other candidate,ASSOCIATED_WITH,0.00593134602340648,5,,,,,,,"[""OPEN_TARGETS""]"
agnosia,EFO_0007136,EFO,disease / other candidate,ASSOCIATED_WITH,0.0059132776749552295,1,,,,,,,"[""OPEN_TARGETS""]"
Hyperplastic Polyp,EFO_1000299,EFO,disease / other candidate,ASSOCIATED_WITH,0.0059132776749552295,1,,,,,,,"[""OPEN_TARGETS""]"
alexithymia,MONDO_0000661,MONDO,disease / other candidate,ASSOCIATED_WITH,0.0059132776749552295,1,,,,,,,"[""OPEN_TARGETS""]"
microcytic anemia,MONDO_0001245,MONDO,disease / other candidate,ASSOCIATED_WITH,0.0059132776749552295,1,,,,,,,"[""OPEN_TARGETS""]"
spleen cancer,EFO_0007491,EFO,disease / other candidate,ASSOCIATED_WITH,0.005790084390060329,3,,,,,,,"[""OPEN_TARGETS""]"
splenic disease,EFO_0009002,EFO,disease / other candidate,ASSOCIATED_WITH,0.005790084390060329,3,,,,,,,"[""OPEN_TARGETS""]"
cardiac arrest,EFO_0009492,EFO,disease / other candidate,ASSOCIATED_WITH,0.005790084390060329,3,,,,,,,"[""OPEN_TARGETS""]"
marginal zone B-cell lymphoma,EFO_1000630,EFO,disease / other candidate,ASSOCIATED_WITH,0.005790084390060329,3,,,,,,,"[""OPEN_TARGETS""]"
gastrointestinal lymphoma,MONDO_0004699,MONDO,disease / other candidate,ASSOCIATED_WITH,0.005790084390060329,3,,,,,,,"[""OPEN_TARGETS""]"
spleen neoplasm,MONDO_0036696,MONDO,disease / other candidate,ASSOCIATED_WITH,0.005790084390060329,3,,,,,,,"[""OPEN_TARGETS""]"
multinodular goiter,MONDO_0000334,MONDO,disease / other candidate,ASSOCIATED_WITH,0.0057308135679253955,9,,,,,,,"[""OPEN_TARGETS""]"
autoimmune disorder of cardiovascular system,MONDO_0000603,MONDO,disease / other candidate,ASSOCIATED_WITH,0.00572848774761288,2,,,,,,,"[""OPEN_TARGETS""]"
autoimmune myocarditis,MONDO_0022519,MONDO,disease / other candidate,ASSOCIATED_WITH,0.00572848774761288,2,,,,,,,"[""OPEN_TARGETS""]"
autoimmune cardiomyopathy,MONDO_0030701,MONDO,disease / other candidate,ASSOCIATED_WITH,0.00572848774761288,2,,,,,,,"[""OPEN_TARGETS""]"
acute basophilic leukemia,EFO_0003029,EFO,disease / other candidate,ASSOCIATED_WITH,0.005643266488150548,7,,,,,,,"[""OPEN_TARGETS""]"
hyperthyroidism,EFO_0009189,EFO,disease / other candidate,ASSOCIATED_WITH,0.005615560569792552,4,,,,,,,"[""OPEN_TARGETS""]"
temporal lobe epilepsy,EFO_0000773,EFO,disease / other candidate,ASSOCIATED_WITH,0.005543697820270527,2,,,,,,,"[""OPEN_TARGETS""]"
familial partial epilepsy,MONDO_0017704,MONDO,disease / other candidate,ASSOCIATED_WITH,0.005543697820270527,2,,,,,,,"[""OPEN_TARGETS""]"
adolescent/adult-onset epilepsy syndrome,MONDO_0100030,MONDO,disease / other candidate,ASSOCIATED_WITH,0.005543697820270527,2,,,,,,,"[""OPEN_TARGETS""]"
Wilson disease,MONDO_0010200,MONDO,disease / other candidate,ASSOCIATED_WITH,0.005471411855722162,7,,,,,,,"[""OPEN_TARGETS""]"
disorder of copper metabolism,MONDO_0017762,MONDO,disease / other candidate,ASSOCIATED_WITH,0.005471411855722162,7,,,,,,,"[""OPEN_TARGETS""]"
symphalangism,MONDO_0000151,MONDO,disease / other candidate,ASSOCIATED_WITH,0.005358907892928176,2,,,,,,,"[""OPEN_TARGETS""]"
angiomyolipoma,MONDO_0002603,MONDO,disease / other candidate,ASSOCIATED_WITH,0.005358907892928176,2,,,,,,,"[""OPEN_TARGETS""]"
tarsal-carpal coalition syndrome,MONDO_0008521,MONDO,disease / other candidate,ASSOCIATED_WITH,0.005358907892928176,2,,,,,,,"[""OPEN_TARGETS""]"
NOG-related symphalangism spectrum disorder,MONDO_0100521,MONDO,disease / other candidate,ASSOCIATED_WITH,0.005358907892928176,2,,,,,,,"[""OPEN_TARGETS""]"
ovarian mucinous neoplasm,MONDO_0003756,MONDO,disease / other candidate,ASSOCIATED_WITH,0.005338375678779025,3,,,,,,,"[""OPEN_TARGETS""]"
laryngotracheoesophageal cleft,MONDO_0016060,MONDO,disease / other candidate,ASSOCIATED_WITH,0.005245980715107851,4,,,,,,,"[""OPEN_TARGETS""]"
pulmonary function measurement,EFO_0003892,EFO,trait / measurement candidate,ASSOCIATED_WITH,0.0051741179655858255,1,,,,,,,"[""OPEN_TARGETS""]"
cutaneous Leishmaniasis,EFO_0005046,EFO,disease / other candidate,ASSOCIATED_WITH,0.0051741179655858255,1,,,,,,,"[""OPEN_TARGETS""]"
congenital toxoplasmosis,EFO_0007220,EFO,disease / other candidate,ASSOCIATED_WITH,0.0051741179655858255,1,,,,,,,"[""OPEN_TARGETS""]"
peak expiratory flow,EFO_0009718,EFO,disease / other candidate,ASSOCIATED_WITH,0.0051741179655858255,1,,,,,,,"[""OPEN_TARGETS""]"
Aortic Coarctation,EFO_1001267,EFO,disease / other candidate,ASSOCIATED_WITH,0.0051741179655858255,1,,,,,,,"[""OPEN_TARGETS""]"
monocytic leukemia,MONDO_0004600,MONDO,disease / other candidate,ASSOCIATED_WITH,0.0051741179655858255,1,,,,,,,"[""OPEN_TARGETS""]"
parasitic skin disorder,MONDO_0024610,MONDO,disease / other candidate,ASSOCIATED_WITH,0.0051741179655858255,1,,,,,,,"[""OPEN_TARGETS""]"
systemic inflammatory response syndrome,EFO_1001478,EFO,disease / other candidate,ASSOCIATED_WITH,0.005174117965585825,2,,,,,,,"[""OPEN_TARGETS""]"
emphysema,EFO_0000464,EFO,disease / other candidate,ASSOCIATED_WITH,0.0051535857514366755,3,,,,,,,"[""OPEN_TARGETS""]"
bone carcinoma,MONDO_0002415,MONDO,disease / other candidate,ASSOCIATED_WITH,0.0051535857514366755,3,,,,,,,"[""OPEN_TARGETS""]"
Mungan syndrome,MONDO_0012657,MONDO,disease / other candidate,ASSOCIATED_WITH,0.0051535857514366755,3,,,,,,,"[""OPEN_TARGETS""]"
leukodystrophy,MONDO_0019046,MONDO,disease / other candidate,ASSOCIATED_WITH,0.0051535857514366755,3,,,,,,,"[""OPEN_TARGETS""]"
chondrosarcoma,EFO_0000333,EFO,disease / other candidate,ASSOCIATED_WITH,0.005063859975604889,5,,,,,,,"[""OPEN_TARGETS""]"
dysembryoplastic neuroepithelial tumor,EFO_0005551,EFO,disease / other candidate,ASSOCIATED_WITH,0.004989328038243475,2,,,,,,,"[""OPEN_TARGETS""]"
dysplasia,EFO_0008501,EFO,disease / other candidate,ASSOCIATED_WITH,0.004989328038243475,2,,,,,,,"[""OPEN_TARGETS""]"
lipoid nephrosis,EFO_1001020,EFO,disease / other candidate,ASSOCIATED_WITH,0.004989328038243475,2,,,,,,,"[""OPEN_TARGETS""]"
retinal ischemia,MONDO_0001538,MONDO,disease / other candidate,ASSOCIATED_WITH,0.004968795824094324,3,,,,,,,"[""OPEN_TARGETS""]"
Histiocytic and Dendritic Cell Neoplasm,EFO_1000297,EFO,disease / other candidate,ASSOCIATED_WITH,0.004879070048262538,5,,,,,,,"[""OPEN_TARGETS""]"
inborn disorder of amino acid transport,MONDO_0019216,MONDO,disease / other candidate,ASSOCIATED_WITH,0.004866134753348573,3,,,,,,,"[""OPEN_TARGETS""]"
choriocarcinoma,EFO_0002893,EFO,disease / other candidate,ASSOCIATED_WITH,0.004804538110901123,2,,,,,,,"[""OPEN_TARGETS""]"
medulloblastoma,EFO_0002939,EFO,disease / other candidate,ASSOCIATED_WITH,0.004804538110901123,2,,,,,,,"[""OPEN_TARGETS""]"
Graves disease,EFO_0004237,EFO,disease / other candidate,ASSOCIATED_WITH,0.004804538110901123,2,,,,,,,"[""OPEN_TARGETS""]"
retinal detachment,EFO_0005773,EFO,disease / other candidate,ASSOCIATED_WITH,0.004804538110901123,2,,,,,,,"[""OPEN_TARGETS""]"
primary progressive multiple sclerosis,EFO_0008520,EFO,disease / other candidate,ASSOCIATED_WITH,0.004804538110901123,2,,,,,,,"[""OPEN_TARGETS""]"
Central precocious puberty,EFO_0009029,EFO,disease / other candidate,ASSOCIATED_WITH,0.004804538110901123,2,,,,,,,"[""OPEN_TARGETS""]"
hematoma,EFO_0010680,EFO,disease / other candidate,ASSOCIATED_WITH,0.004804538110901123,2,,,,,,,"[""OPEN_TARGETS""]"
precocious puberty,MONDO_0000088,MONDO,disease / other candidate,ASSOCIATED_WITH,0.004804538110901123,2,,,,,,,"[""OPEN_TARGETS""]"
toxic diffuse goiter,MONDO_0001104,MONDO,disease / other candidate,ASSOCIATED_WITH,0.004804538110901123,2,,,,,,,"[""OPEN_TARGETS""]"
childhood leukemia,MONDO_0004355,MONDO,disease / other candidate,ASSOCIATED_WITH,0.004804538110901123,2,,,,,,,"[""OPEN_TARGETS""]"
precocious puberty in female,MONDO_0018561,MONDO,disease / other candidate,ASSOCIATED_WITH,0.004804538110901123,2,,,,,,,"[""OPEN_TARGETS""]"
metachromatic leukodystrophy,MONDO_0018868,MONDO,disease / other candidate,ASSOCIATED_WITH,0.004804538110901123,2,,,,,,,"[""OPEN_TARGETS""]"
familial long QT syndrome,MONDO_0019171,MONDO,disease / other candidate,ASSOCIATED_WITH,0.004773739789677399,4,,,,,,,"[""OPEN_TARGETS""]"
bacteriemia,EFO_0003033,EFO,disease / other candidate,ASSOCIATED_WITH,0.004735344549218488,6,,,,,,,"[""OPEN_TARGETS""]"
calcification,EFO_0003837,EFO,disease / other candidate,ASSOCIATED_WITH,0.004735344549218488,6,,,,,,,"[""OPEN_TARGETS""]"
infectious disease with sepsis,MONDO_1040015,MONDO,disease / other candidate,ASSOCIATED_WITH,0.004735344549218488,6,,,,,,,"[""OPEN_TARGETS""]"
Cowden syndrome 1,MONDO_0008021,MONDO,disease / other candidate,ASSOCIATED_WITH,0.004694280120920187,5,,,,,,,"[""OPEN_TARGETS""]"
Cowden disease,MONDO_0016063,MONDO,disease / other candidate,ASSOCIATED_WITH,0.004694280120920187,5,,,,,,,"[""OPEN_TARGETS""]"
coronary artery calcification,EFO_0004723,EFO,disease / other candidate,ASSOCIATED_WITH,0.004619748183558772,2,,,,,,,"[""OPEN_TARGETS""]"
coronary aneurysm,EFO_1000881,EFO,disease / other candidate,ASSOCIATED_WITH,0.004619748183558772,2,,,,,,,"[""OPEN_TARGETS""]"
retinitis pigmentosa,MONDO_0019200,MONDO,disease / other candidate,ASSOCIATED_WITH,0.004619748183558772,2,,,,,,,"[""OPEN_TARGETS""]"
mycosis fungoides,EFO_1001051,EFO,disease / other candidate,ASSOCIATED_WITH,0.004599215969409622,3,,,,,,,"[""OPEN_TARGETS""]"
primary cutaneous T-cell lymphoma,MONDO_0015758,MONDO,disease / other candidate,ASSOCIATED_WITH,0.004599215969409622,3,,,,,,,"[""OPEN_TARGETS""]"
indolent primary cutaneous T-cell lymphoma,MONDO_0015816,MONDO,disease / other candidate,ASSOCIATED_WITH,0.004599215969409622,3,,,,,,,"[""OPEN_TARGETS""]"
mycosis fungoides and variants,MONDO_0015821,MONDO,disease / other candidate,ASSOCIATED_WITH,0.004599215969409622,3,,,,,,,"[""OPEN_TARGETS""]"
histiocytic sarcoma,MONDO_0019479,MONDO,disease / other candidate,ASSOCIATED_WITH,0.004588949862335047,4,,,,,,,"[""OPEN_TARGETS""]"
inherited vitreoretinopathy,MONDO_0020246,MONDO,disease / other candidate,ASSOCIATED_WITH,0.004434958256216422,2,,,,,,,"[""OPEN_TARGETS""]"
ganglioneuroblastoma,EFO_0000502,EFO,disease / other candidate,ASSOCIATED_WITH,0.004434958256216421,1,,,,,,,"[""OPEN_TARGETS""]"
spondyloarthropathy,EFO_0000706,EFO,disease / other candidate,ASSOCIATED_WITH,0.004434958256216421,1,,,,,,,"[""OPEN_TARGETS""]"
vulvar intraepithelial neoplasia,EFO_0002627,EFO,disease / other candidate,ASSOCIATED_WITH,0.004434958256216421,1,,,,,,,"[""OPEN_TARGETS""]"
breast fibrocystic disease,EFO_0003014,EFO,disease / other candidate,ASSOCIATED_WITH,0.004434958256216421,1,,,,,,,"[""OPEN_TARGETS""]"
ankylosing spondylitis,EFO_0003898,EFO,disease / other candidate,ASSOCIATED_WITH,0.004434958256216421,1,,,,,,,"[""OPEN_TARGETS""]"
Hypertriglyceridemia,EFO_0004211,EFO,disease / other candidate,ASSOCIATED_WITH,0.004434958256216421,1,,,,,,,"[""OPEN_TARGETS""]"
membranous glomerulonephritis,EFO_0004254,EFO,disease / other candidate,ASSOCIATED_WITH,0.004434958256216421,1,,,,,,,"[""OPEN_TARGETS""]"
rhegmatogenous retinal detachment,EFO_0005240,EFO,disease / other candidate,ASSOCIATED_WITH,0.004434958256216421,1,,,,,,,"[""OPEN_TARGETS""]"
eye allergy,EFO_0005751,EFO,disease / other candidate,ASSOCIATED_WITH,0.004434958256216421,1,,,,,,,"[""OPEN_TARGETS""]"
allergic conjunctivitis,EFO_0007141,EFO,disease / other candidate,ASSOCIATED_WITH,0.004434958256216421,1,,,,,,,"[""OPEN_TARGETS""]"
nodular melanoma,EFO_0008515,EFO,disease / other candidate,ASSOCIATED_WITH,0.004434958256216421,1,,,,,,,"[""OPEN_TARGETS""]"
Mast Cell Neoplasm,EFO_0009000,EFO,disease / other candidate,ASSOCIATED_WITH,0.004434958256216421,1,,,,,,,"[""OPEN_TARGETS""]"
Mastocytosis,EFO_0009001,EFO,disease / other candidate,ASSOCIATED_WITH,0.004434958256216421,1,,,,,,,"[""OPEN_TARGETS""]"
hyperandrogenism,EFO_0009006,EFO,disease / other candidate,ASSOCIATED_WITH,0.004434958256216421,1,,,,,,,"[""OPEN_TARGETS""]"
clostridium difficile infection,EFO_0009130,EFO,disease / other candidate,ASSOCIATED_WITH,0.004434958256216421,1,,,,,,,"[""OPEN_TARGETS""]"
Hydatidiform Mole,EFO_1000298,EFO,disease / other candidate,ASSOCIATED_WITH,0.004434958256216421,1,,,,,,,"[""OPEN_TARGETS""]"
Non-Cutaneous Melanoma,EFO_1000397,EFO,disease / other candidate,ASSOCIATED_WITH,0.004434958256216421,1,,,,,,,"[""OPEN_TARGETS""]"
proliferative vitreoretinopathy,EFO_1001129,EFO,disease / other candidate,ASSOCIATED_WITH,0.004434958256216421,1,,,,,,,"[""OPEN_TARGETS""]"
Tularemia,EFO_1001444,EFO,disease / other candidate,ASSOCIATED_WITH,0.004434958256216421,1,,,,,,,"[""OPEN_TARGETS""]"
mucosal melanoma,MONDO_0000544,MONDO,disease / other candidate,ASSOCIATED_WITH,0.004434958256216421,1,,,,,,,"[""OPEN_TARGETS""]"
acute proliferative glomerulonephritis,MONDO_0001644,MONDO,disease / other candidate,ASSOCIATED_WITH,0.004434958256216421,1,,,,,,,"[""OPEN_TARGETS""]"
crescentic glomerulonephritis,MONDO_0001645,MONDO,disease / other candidate,ASSOCIATED_WITH,0.004434958256216421,1,,,,,,,"[""OPEN_TARGETS""]"
vulvar disease,MONDO_0002187,MONDO,disease / other candidate,ASSOCIATED_WITH,0.004434958256216421,1,,,,,,,"[""OPEN_TARGETS""]"
vulvar squamous neoplasm,MONDO_0002195,MONDO,disease / other candidate,ASSOCIATED_WITH,0.004434958256216421,1,,,,,,,"[""OPEN_TARGETS""]"
chronic conjunctivitis,MONDO_0002314,MONDO,disease / other candidate,ASSOCIATED_WITH,0.004434958256216421,1,,,,,,,"[""OPEN_TARGETS""]"
adamantinoma,MONDO_0002422,MONDO,disease / other candidate,ASSOCIATED_WITH,0.004434958256216421,1,,,,,,,"[""OPEN_TARGETS""]"
proliferative glomerulonephritis,MONDO_0003134,MONDO,disease / other candidate,ASSOCIATED_WITH,0.004434958256216421,1,,,,,,,"[""OPEN_TARGETS""]"
spondylitis,MONDO_0003937,MONDO,disease / other candidate,ASSOCIATED_WITH,0.004434958256216421,1,,,,,,,"[""OPEN_TARGETS""]"
Charlevoix-Saguenay spastic ataxia,MONDO_0010041,MONDO,disease / other candidate,ASSOCIATED_WITH,0.004434958256216421,1,,,,,,,"[""OPEN_TARGETS""]"
orofaciodigital syndrome,MONDO_0015375,MONDO,disease / other candidate,ASSOCIATED_WITH,0.004434958256216421,1,,,,,,,"[""OPEN_TARGETS""]"
oromandibular-limb anomalies syndrome,MONDO_0015498,MONDO,disease / other candidate,ASSOCIATED_WITH,0.004434958256216421,1,,,,,,,"[""OPEN_TARGETS""]"
interstitial lung disease specific to childhood,MONDO_0017014,MONDO,disease / other candidate,ASSOCIATED_WITH,0.004434958256216421,1,,,,,,,"[""OPEN_TARGETS""]"
spastic ataxia,MONDO_0017845,MONDO,disease / other candidate,ASSOCIATED_WITH,0.004434958256216421,1,,,,,,,"[""OPEN_TARGETS""]"
autosomal recessive spastic ataxia,MONDO_0017847,MONDO,disease / other candidate,ASSOCIATED_WITH,0.004434958256216421,1,,,,,,,"[""OPEN_TARGETS""]"
invasive hydatidiform mole,MONDO_0020549,MONDO,disease / other candidate,ASSOCIATED_WITH,0.004434958256216421,1,,,,,,,"[""OPEN_TARGETS""]"
vulvar neoplasm,MONDO_0021049,MONDO,disease / other candidate,ASSOCIATED_WITH,0.004434958256216421,1,,,,,,,"[""OPEN_TARGETS""]"
placenta neoplasm,MONDO_0021218,MONDO,disease / other candidate,ASSOCIATED_WITH,0.004434958256216421,1,,,,,,,"[""OPEN_TARGETS""]"
vertebral disorder,MONDO_0045002,MONDO,disease / other candidate,ASSOCIATED_WITH,0.004434958256216421,1,,,,,,,"[""OPEN_TARGETS""]"
Beta-thalassemia,Orphanet_848,Orphanet,disease / other candidate,ASSOCIATED_WITH,0.004434958256216421,1,,,,,,,"[""OPEN_TARGETS""]"
Hematological disorder with renal involvement,Orphanet_93614,Orphanet,disease / other candidate,ASSOCIATED_WITH,0.004434958256216421,1,,,,,,,"[""OPEN_TARGETS""]"
mastitis,EFO_1001034,EFO,disease / other candidate,ASSOCIATED_WITH,0.004414426042067272,3,,,,,,,"[""OPEN_TARGETS""]"
cerebral creatine deficiency syndrome,MONDO_0000456,MONDO,disease / other candidate,ASSOCIATED_WITH,0.004414426042067272,3,,,,,,,"[""OPEN_TARGETS""]"
familial periodic paralysis,MONDO_0000995,MONDO,disease / other candidate,ASSOCIATED_WITH,0.004250168328874071,2,,,,,,,"[""OPEN_TARGETS""]"
Andersen-Tawil syndrome,MONDO_0008222,MONDO,disease / other candidate,ASSOCIATED_WITH,0.004250168328874071,2,,,,,,,"[""OPEN_TARGETS""]"
periodic paralysis,MONDO_0016122,MONDO,disease / other candidate,ASSOCIATED_WITH,0.004250168328874071,2,,,,,,,"[""OPEN_TARGETS""]"
papillary renal cell carcinoma,EFO_0000640,EFO,disease / other candidate,ASSOCIATED_WITH,0.004071934968266583,1,,,,,,,"[""OPEN_TARGETS""]"
Salmonella Infections,EFO_1001418,EFO,disease / other candidate,ASSOCIATED_WITH,0.00406537840153172,2,,,,,,,"[""OPEN_TARGETS""]"
Antisynthetase syndrome,EFO_1001982,EFO,disease / other candidate,ASSOCIATED_WITH,0.00406537840153172,2,,,,,,,"[""OPEN_TARGETS""]"
facioscapulohumeral muscular dystrophy,MONDO_0001347,MONDO,disease / other candidate,ASSOCIATED_WITH,0.00406537840153172,2,,,,,,,"[""OPEN_TARGETS""]"
kidney failure,EFO_1002048,EFO,disease / other candidate,ASSOCIATED_WITH,0.004026354623904978,7,,,,,,,"[""OPEN_TARGETS""]"
parathyroid adenoma,EFO_1001087,EFO,disease / other candidate,ASSOCIATED_WITH,0.003849790152965644,4,,,,,,,"[""OPEN_TARGETS""]"
age,EFO_0000246,EFO,disease / other candidate,ASSOCIATED_WITH,0.0036957985468470183,1,,,,,,,"[""OPEN_TARGETS""]"
hypersomnia,EFO_0005246,EFO,disease / other candidate,ASSOCIATED_WITH,0.0036957985468470183,1,,,,,,,"[""OPEN_TARGETS""]"
cystadenocarcinoma,EFO_0006387,EFO,disease / other candidate,ASSOCIATED_WITH,0.0036957985468470183,2,,,,,,,"[""OPEN_TARGETS""]"
stricture,EFO_0006818,EFO,disease / other candidate,ASSOCIATED_WITH,0.0036957985468470183,1,,,,,,,"[""OPEN_TARGETS""]"
Balkan nephropathy,EFO_0007164,EFO,disease / other candidate,ASSOCIATED_WITH,0.0036957985468470183,1,,,,,,,"[""OPEN_TARGETS""]"
vitreous body disease,EFO_0008624,EFO,disease / other candidate,ASSOCIATED_WITH,0.0036957985468470183,1,,,,,,,"[""OPEN_TARGETS""]"
idiopathic dilated cardiomyopathy,EFO_0009094,EFO,disease / other candidate,ASSOCIATED_WITH,0.0036957985468470183,1,,,,,,,"[""OPEN_TARGETS""]"
thrombophilia,EFO_0009315,EFO,disease / other candidate,ASSOCIATED_WITH,0.0036957985468470183,1,,,,,,,"[""OPEN_TARGETS""]"
pulmonary valve disease,EFO_0009564,EFO,disease / other candidate,ASSOCIATED_WITH,0.0036957985468470183,1,,,,,,,"[""OPEN_TARGETS""]"
cholesteryl ester measurement,EFO_0010351,EFO,trait / measurement candidate,ASSOCIATED_WITH,0.0036957985468470183,1,,,,,,,"[""OPEN_TARGETS""]"
nephrotoxicity,EFO_0011056,EFO,disease / other candidate,ASSOCIATED_WITH,0.0036957985468470183,1,,,,,,,"[""OPEN_TARGETS""]"
aging,EFO_0022597,EFO,disease / other candidate,ASSOCIATED_WITH,0.0036957985468470183,1,,,,,,,"[""OPEN_TARGETS""]"
Atrophy,EFO_1000096,EFO,disease / other candidate,ASSOCIATED_WITH,0.0036957985468470183,1,,,,,,,"[""OPEN_TARGETS""]"
corneal edema,EFO_1000879,EFO,disease / other candidate,ASSOCIATED_WITH,0.0036957985468470183,1,,,,,,,"[""OPEN_TARGETS""]"
encephalomalacia,EFO_1000915,EFO,disease / other candidate,ASSOCIATED_WITH,0.0036957985468470183,1,,,,,,,"[""OPEN_TARGETS""]"
periventricular leukomalacia,EFO_1001101,EFO,disease / other candidate,ASSOCIATED_WITH,0.0036957985468470183,1,,,,,,,"[""OPEN_TARGETS""]"
acrocephalopolysyndactyly,MONDO_0000078,MONDO,disease / other candidate,ASSOCIATED_WITH,0.0036957985468470183,1,,,,,,,"[""OPEN_TARGETS""]"
syndrome caused by partial chromosomal duplication,MONDO_0000762,MONDO,disease / other candidate,ASSOCIATED_WITH,0.0036957985468470183,1,,,,,,,"[""OPEN_TARGETS""]"
corneal endothelial dystrophy,MONDO_0000766,MONDO,disease / other candidate,ASSOCIATED_WITH,0.0036957985468470183,1,,,,,,,"[""OPEN_TARGETS""]"
vitreous syneresis,MONDO_0001377,MONDO,disease / other candidate,ASSOCIATED_WITH,0.0036957985468470183,1,,,,,,,"[""OPEN_TARGETS""]"
pulmonary valve insufficiency,MONDO_0001927,MONDO,disease / other candidate,ASSOCIATED_WITH,0.0036957985468470183,1,,,,,,,"[""OPEN_TARGETS""]"
kidney benign neoplasm,MONDO_0002513,MONDO,disease / other candidate,ASSOCIATED_WITH,0.0036957985468470183,1,,,,,,,"[""OPEN_TARGETS""]"
teratoma,MONDO_0002601,MONDO,disease / other candidate,ASSOCIATED_WITH,0.0036957985468470183,1,,,,,,,"[""OPEN_TARGETS""]"
benign urinary system neoplasm,MONDO_0004180,MONDO,disease / other candidate,ASSOCIATED_WITH,0.0036957985468470183,1,,,,,,,"[""OPEN_TARGETS""]"
kidney angiomyolipoma,MONDO_0004555,MONDO,disease / other candidate,ASSOCIATED_WITH,0.0036957985468470183,1,,,,,,,"[""OPEN_TARGETS""]"
